the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E61000004243FF04177252C0335184D4ED604440,,77490,,NYSDOH: 6640,Main Street Radiology at Bayside,44-01,Francis Lewis Boulevard,44-01 Francis Lewis Boulevard,Bayside,Queens,4,11361,40.757258,-73.782655,1044463.7039,215240.8143,4595549,4055230003,411,19,146300,QN46,0101000020110F0000F4DB5FE5F1545FC14E2700BCF6FB5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Main Street Radiology at Bayside LLC,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000E3A9471ADC7A52C0BF805EB873594440,,198891,,NYSDOH: 9512,Wyckoff Heights Medical Center Pediatric Center,1411,Myrtle Avenue,1411 Myrtle Avenue,Brooklyn,Brooklyn,3,11237,40.698844,-73.919684,1006520.4498,193894.2551,3075086,3032880009,304,37,43100,BK77,0101000020110F0000E7584765D7635FC1FF9E4C8C95F35241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,Wyckoff Heights Medical Center,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000CAFD0E45817E52C0C32E8A1EF8584440,,125865,,NYSDOH: 7576,Auburn Family Assessment Center,39,Auburn Place,39 Auburn Place,Brooklyn,Brooklyn,3,11205,40.695072,-73.97664,990727.8229,192510.8777,3251647,3020390101,302,35,2901,BK68,0101000020110F000088304E79086A5FC16A2025170BF35241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,The Floating Hospital (Incorporated),Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCFDNY;NYCHHC","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000BD1AA034D47952C0D6E59480986A4440,"123443;123446;123458;123460;123462;123464",123442,,,Morrisania Health Center,1307,Fulton Avenue,1307 Fulton Avenue,Bronx,Bronx,2,10456,40.832779,-73.903577,1010933,242696,,2029250080,203,16,14701,BX01,0101000020110F0000A8E3CD2317625FC1E66588F3CE065341,Health Care,Hospitals and Clinics,Ambulatory Health Facility,,,,,,,City Owned,Public,NYC Department of Health and Mental Hygiene,NYCDOHMH,NYCDOHMH: City,NYC Department of Health and Mental Hygiene,NYCDOHMH,NYCDOHMH,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,Health and Human Services
0101000020E6100000C58F31772D7352C0787AA52C435A4440,,58154,,NYSDOH: 2876,Community Healthcare Network,90-04,161 Street,90-04 161 Street,Jamaica,Queens,4,11432,40.705175,-73.79965,1039798.966,196254.3535,4208850,4097570023,412,24,44601,QN61,0101000020110F0000BBB25BDDCA565FC1F81EAAF47DF45241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Community Healthcare Network,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000003B35971B0C7752C0ADDD76A1B9704440,,78802,,NYSDOH: 10121,X 113,3710,Barnes Avenue,3710 Barnes Avenue,Bronx,Bronx,2,10467,40.880665,-73.860114,1022932.5106,260158.6525,2058396,2046750020,212,12,39000,BX44,0101000020110F0000EF49F2915D5D5FC1ACF197EBB00D5341,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,City Owned,Non-public,"Montefiore Health System, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000DD09F65FE77852C09C31CC09DA684440,,126874,,NYSDOH: 9296,Bella Vista Community Health Center,882,Hunts Point Avenue,882 Hunts Point Avenue,Bronx,Bronx,2,10474,40.819154,-73.889122,1014939.4683,237736.3668,2006320,2027610006,202,17,11502,BX27,0101000020110F000013BCEADB84605FC18445DBD9D9045341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Urban Health Plan Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000DD5ED218AD7A52C0035E66D828694440,,92461,,NYSDOH: 9629,PS 29 The Melrose School,758,Courtlandt Avenue,758 Courtlandt Avenue,Bronx,Bronx,2,10451,40.821559,-73.916815,1007273.5723,238604.2908,2001736,2024030001,201,17,6900,BX34,0101000020110F000044343D8D87635FC143216C4B32055341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,Morris Heights Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000029B73F04C7C52C0D5B14AE999624440,,167247,,,Coler Memorial Hosp,900,Main Street,900 Main Street,New York,Manhattan,1,10044,40.770322,-73.942196,1000261.1296,219931.2717,1040750,1013730050,108,5,23802,MN31,0101000020110F00005ABCD6E649665FC1FE8BA0C0D6FD5241,Health Care,Hospitals and Clinics,Residential Health Care Facility,,,,,,,City Owned,Public,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC: City,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,Health and Human Services
0101000020E61000008D25AC8DB17B52C017821C9430634440,,156117,,NYSDOH: 10069,Goodwill Integrated Health and Wellness Center (GIHWC),4-21,27th Street,4-21 27th Street,Astoria,Queens,4,11102,40.77492,-73.932712,1002886.7463,221608.1325,4020648,4009090001,401,22,8700,QN71,0101000020110F00008D5E94F641655FC1AD04CCB87FFE5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,The Floating Hospital (Incorporated),Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000022C2BF081A7552C00E863AAC70614440,,71125,,NYSDOH: 7119,Asian Health Center of Flushing,136-26,37th Avenue 2nd Fl,136-26 37th Avenue 2nd Fl,Flushing,Queens,4,11354,40.761251,-73.829714,1031423.6493,216666.8692,4112478,4049780015,407,20,87100,QN22,0101000020110F00005FC2BE8A0F5A5FC195BB037189FC5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Chinatown Action for Progress Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000004D13B69F8C8552C0B3B6291E174B4440,,112158,,NYSDOH: 9672,256 Mason Avenue Radiology,256,Mason Avenue,256 Mason Avenue,Staten Island,Staten Island,5,10305,40.586643,-74.086708,960166.6581,153018.2056,,5033550002,502,50,7000,SI36,0101000020110F00004BA8FBA6FF755FC1F298BD5D82E35241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Northwell Healthcare, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000047C7D5C8AE7852C0AC730CC85E5F4440,,72044,,NYSDOH: 6757,Broadway Dialysis Center,79-01,Broadway,79-01 Broadway,Elmhurst,Queens,4,11373,40.74508,-73.885668,1015930.5534,210750.0506,4437132,4015000002,404,25,26700,QN29,0101000020110F0000EA5813BC24605FC1E09A265B37FA5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,"Newtown Dialysis Center, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCDOC;NYCFDNY;NYCHHC","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000680932022A7452C0C2DA183BE1594440,,83077,,NYSDOH: 6067,Damian Family Care Center,137-50,Jamaica Avenue,137-50 Jamaica Avenue,Jamaica,Queens,4,11435,40.702186,-73.815064,1035527.5013,195155.7809,4213644,4099700019,412,24,21200,QN61,0101000020110F00009F3097D577585FC1C444753A10F45241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,Project Samaritan Health Services Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000009AB1683A3B7E52C0459E245D335F4440,,82906,,NYSDOH: 7717,NYU Langone Rivergate Transplant Clinic,401,East   34 Street,401 East   34 Street,New York,Manhattan,1,10016,40.743755,-73.972365,991907.5527,210247.93,1022057,1009660001,106,4,8601,MN19,0101000020110F000077F14A8091695FC1AA6E5CAF06FA5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,NYU Langone Hospitals,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000B554DE8E707A52C04CE3175E49704440,,97552,,NYSDOH: 9272,John F. Kennedy Education Campus,99,Terrace View Avenue,99 Terrace View Avenue,Bronx,Bronx,2,10463,40.877239,-73.91312,1008275.9883,258891.6646,1064532,1022150080,208,10,30900,MN01,0101000020110F0000CDE867B820635FC1EE2D6BD1320D5341,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,City Owned,Non-public,The New York and Presbyterian Hospital,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000BAA3FFE55A7B52C07024D060535F4440,,113139,,NYSDOH: 6915,Queens Health Center,37-11,Queens Boulevard,37-11 Queens Boulevard,Long Island City,Queens,4,11101,40.744732,-73.927423,1004360.8061,210610.9313,4003140,4002200009,402,26,17900,QN31,0101000020110F0000FC9060C5AE645FC13735AB922AFA5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"NY Hotel Trades Council&Hotel Association of NYC Health Ctr, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000C02500FF947952C0ED9925016A6A4440,,6655,,NYSDOH: 9580,Monroe Academy Campus,1300,Boyton Avenue,1300 Boyton Avenue,Bronx,Bronx,2,10456,40.83136,-73.899719,1012001.2041,242180.0233,,,203,17,15100,BX35,0101000020110F000027A7AFC5AB615FC19CB32DC29A065341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Urban Health Plan Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000006005F86EF37252C0B22C98F8A35E4440,,140472,,NYSDOH: 2670,NYP/Queens Trude Weishaupt Memorial Satellite Dialysis Center,59-28,174th Street,59-28 174th Street,Fresh Meadows,Queens,4,11365,40.739379,-73.796108,1040751.8588,208718.081,4314852,4068870064,411,20,141700,QN48,0101000020110F000073C2904A68565FC1CBE2E7F265F95241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"NYP Community Programs, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000F2D24D62107C52C0DBC4C9FD0E674440,,86139,,NYSDOH: 2681,Harlem Clinics #1 #3 #6 #7,103,East  125 Street,103 East  125 Street,New York,Manhattan,1,10035,40.805145,-73.9385,1001275.8683,232619.1739,1054472,1017740001,111,9,19600,MN34,0101000020110F00001995E10AE3655FC100EC39BCD6025341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Mount Sinai Hospitals Group, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000958098840B7A52C0670A9DD7D8694440,,135001,,NYSDOH: 6634,"Bronx Addiction Services Integrated Concepts System, Inc A/K/A Basics",1064,Franklin Avenue,1064 Franklin Avenue,Bronx,Bronx,2,10456,40.82693,-73.906953,1010001.0831,240563.8937,2004178,2026070032,203,16,18500,BX35,0101000020110F00008C4FF01775625FC1D534FBD2F7055341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Bronx Addiction Services Integrated Concepts System,Inc A/K/A Basics",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000007E3A1E33507852C0C93D5DDDB1704440,,105092,,NYSDOH: 8556,"Montefiore Medical Center-Moses/Mobile Van #1,#2,#3,& #4",111,East  210 Street,111 East  210 Street,Bronx,Bronx,2,10467,40.880428,-73.879895,1017462.7809,260064.174,2096399,2033270001,207,11,42100,BX43,0101000020110F00002803A412845F5FC113095C32A80D5341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,City Owned,Non-public,"Montefiore Health System, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDFTA,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E61000007901F6D1A97A52C059C4B0C3986E4440,,123890,,NYSDOH: 6653,Morris Heights Health Center Mobile Van,3875,9 Avenue,3875 9 Avenue,New York,Manhattan,1,10034,40.864037,-73.916615,1007314.1498,254080.6503,1089192,1021880001,112,10,29900,MN01,0101000020110F0000297F59FC81635FC1093E89F24C0B5341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Morris Heights Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000003B342C465D7A52C0C4E9245B5D704440,,97522,,NYSDOH: 9946,In-Tech Academy,2975,Tibbett Avenue,2975 Tibbett Avenue,New York,Manhattan,1,10463,40.877849,-73.911943,1008601.3771,259114.1013,,1022150080,208,10,30900,MN01,0101000020110F00003F69EEF6FF625FC1D8EC2445490D5341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,Morris Heights Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000E2218C9FC67752C0C993A46B265F4440,,108861,,NYSDOH: 10059,Elmhurst Voyages High School,45-10,94th Street,45-10 94th Street,Elmhurst,Queens,4,11373,40.74336,-73.871498,1019858.0121,210128.8904,4437166,4016000061,404,25,46300,QN29,0101000020110F000036E0A7629A5E5FC18930FB2CF8F95241,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Urban Health Plan Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000CC26C0B0FC7952C012A5BDC1176C4440,,8489,,NYSDOH: 7231,Claremont Family Health Care Center,264,East  174 Street,264 East  174 Street,Bronx,Bronx,2,10457,40.844475,-73.906048,1010244.5247,246956.3433,2007349,2027910044,204,15,22902,BX41,0101000020110F0000A85550E85B625FC137AD60307D085341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,P R O M E S A Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000F84F3750E07252C0D47D00529B5E4440,,47535,,NYSDOH: 8604,NYP/Queens Eye Care Center,174-15,Horace Harding Expressway,174-15 Horace Harding Expressway,Fresh Meadows,Queens,4,11365,40.739115,-73.794941,1041075.5713,208622.8048,4148776,4068880005,411,20,141700,QN48,0101000020110F0000C1D855D047565FC1D8608B405CF95241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"NYP Community Programs, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000031992A18957752C0D829560DC25A4440,,109731,,NYSDOH: 10015,Atlas Park Dialysis,80-00,Cooper Avenue,80-00 Cooper Avenue,Ridgewood,Queens,4,11385,40.709047,-73.868475,1020714.4001,197628.777,4430758,4038100350,405,30,63700,QN19,0101000020110F00009D847341465E5FC12B7F0E1B0CF55241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Knickerbocker Dialysis, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000F4F928232E7D52C099D4D00660674440,,151259,,NYSDOH: 9520,PS 180 Hugo Newman College Preparatory School,370,West  120 Street,370 West  120 Street,New York,Manhattan,1,10027,40.807618,-73.955941,996447.1199,233517.0337,1059111,1019460001,110,9,25700,MN11,0101000020110F000037545E6CC8675FC166E310A931035341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,William F Ryan Community Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000355EBA490C8052C05CAFE941415F4440,,198738,,NYSDOH: 6903,PS 11 Wt Harris/The Clinton School,320,West   21 Street,320 West   21 Street,New York,Manhattan,1,10011,40.744179,-74.00075,984042.2597,210400.9428,1013260,1007440024,104,3,8900,MN13,0101000020110F00003C85BB73A76C5FC1647E774216FA5241,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,William F Ryan Community Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E61000002387889B537752C051F86C1D1C5E4440,,77243,,NYSDOH: 6114,Womens Medical Center at Corona,59-17,Junction Blvd,59-17 Junction Blvd,Corona,Queens,4,11368,40.735233,-73.864478,1021807.7696,207170.9093,4047311,4019180018,404,21,45500,QN25,0101000020110F0000EBF10805D75D5FC1EEBCAFABCDF85241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,New York City Health and Hospital Corporation,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000008FA9BBB20B7552C04182E2C798614440,,161555,,NYSDOH: 9692,CenterLight Healthcare D&TC,136-65,37th Avenue,136-65 37th Avenue,Flushing,Queens,4,11354,40.762475,-73.828839,1031665.0474,217113.1262,4112364,4049770080,407,20,86900,QN22,0101000020110F00000C8ADA30F7595FC1EE470F6AB6FC5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,CenterLight Healthcare Diagnostic and Treatment Center,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000048C153C8957952C0DCDAC2F352694440,,95539,,NYSDOH: 6808,"La Casa De Salud, Inc.",966,Prospect Avenue,966 Prospect Avenue,Bronx,Bronx,2,10459,40.822844,-73.899767,1011991.5682,239077.4594,2005209,2026900112,202,17,12901,BX33,0101000020110F0000DBDCA81BAD615FC1BD403A8D61055341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"La Casa De Salud, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000006E1805C1E37F52C020B41EBE4C524440,,169009,,NYSDOH: 8602,9th Ave Women's Primary Care Center,4422,9th Avenue,4422 9th Avenue,Bronx,Bronx,2,11219,40.642967,-73.998276,984728.4411,173526.5982,,,312,38,9400,BK34,0101000020110F0000E07FD999626C5FC1FE402A4A93EB5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,Maimonides Medical Center,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
