the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E61000001840F850A27E52C0637B2DE8BD534440,,77195,,,Thomas J Cutie Park,619,19 Street,619 19 Street,Brooklyn,Brooklyn,3,11218,40.654233,-73.978657,990172,177632,,3052620006,307,39,150200,BK40,0101000020110F0000E9DB509B406A5FC165B3078730ED5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000055C1A8A44E7E52C0AE65321CCF614440,,106814,,,Grand Army Plaza,5,Avenue,5 Avenue,New York,Manhattan,1,10019,40.764133,-73.97355,991577,217672,,1012740034,105,4,11201,MN17,0101000020110F00004E4FC37AB2695FC1FAC9AE55F3FC5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000001442075DC27352C068B114C957584440,,42529,,,Norelli Hargreaves Plgd,106,Avenue,106 Avenue,Jamaica,Queens,4,11435,40.690179,-73.808738,1037291,190785,,4100370001,412,28,20200,QN01,0101000020110F0000781556C8C7575FC1C2A40A7F57F25241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000092E9D0E9797A52C04DA088450C6B4440,"62783;62785;62788;62790;62791",153812,,,Grant Avenue Park,1311,Grant Avenue,1311 Grant Avenue,Bronx,Bronx,2,10456,40.836312,-73.913691,1008133,243980,,"2028160030;2028160032;2028160041;2028300062;2028300072",204,16,17902,BX14,0101000020110F00005322779C30635FC1C7DEA0E750075341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000AD3594DA8B8052C082C5E1CCAF5E4440,,110740,,,Whitney Museum/High Line,820,Washington Street,820 Washington Street,New York,Manhattan,1,10014,40.73974,-74.008536,981884.4212,208784.1114,1089240,1006440010,102,3,7900,MN23,0101000020110F00003B17AE22806D5FC1BFE35C3573F95241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000166BB8C83D7A52C0ABE97AA2EB704440,55529,161605,,NYCDPR: X019,Ewen Park,3036,Johnson Avenue,3036 Johnson Avenue,Bronx,Bronx,2,10463,40.882191,-73.910021,1009131.3828,260696.6791,,2057380374,208,11,29500,BX29,0101000020110F00007F4DBE79CA625FC13E772C17E90D5341,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 7.882,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000E0B9F770C97652C090F46915FD734440,167364,159341,,,Bronx River Parkway.Park,4551,Bullard Avenue,4551 Bullard Avenue,Bronx,Bronx,2,10470,40.906161,-73.856045,1024042.5292,269449.7089,,"2051010080;2051300125",212,11,41400,BX62,0101000020110F0000B0E69154EC5C5FC100CD4B915B115341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000001D007157AF7B52C0E198654F02574440,5493,198826,,NYCDPR: B038,Fulton Park,70,Chauncey Street,70 Chauncey Street,Brooklyn,Brooklyn,3,11233,40.679758,-73.932577,1002950.8368,186937.8666,,3016900001,303,36,29700,BK61,0101000020110F00008177C7343E655FC118F76E0BD9F05241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 2.001,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000817A336ABE7252C065FB90B75C554440,"164503;194468",115331,,,Southern Parkway,,,North Conduit Avenue,Jamaica,Queens,4,11430,40.666892,-73.792872,1041711,182311,,"4118310031;4121000086;4121170001",412,28,30600,QN03,0101000020110F00008788DA3B0E565FC199769EF100EF5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000B534B742588A52C00F7BA180ED4E4440,,155721,,,Father Macris Park,,,Caswell Avenue,Staten Island,Staten Island,5,10314,40.616623,-74.161637,939375,163970,,5016250001,502,50,29104,SI05,0101000020110F0000EFFCB3EA247E5FC113770B43CDE75241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000009ECE15A5847C52C02D060FD3BE4B4440,,5425,,NYCDPR: B109,Bill Brown Playground,2401,Avenue Y,2401 Avenue Y,Brooklyn,Brooklyn,3,11235,40.591761,-73.945596,999359.5892,154875.6834,3203377,3074220501,315,48,59401,BK17,0101000020110F000017C3F585A8665FC1253E8FED3DE45241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 3.304,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E610000059897956D26F52C091442FA358624440,,106001,,,Catherine Turner Richardson Pk,42-01,Douglaston Parkway,42-01 Douglaston Parkway,Little Neck,Queens,4,11363,40.76833,-73.747213,1054271,219301,,4081010009,411,19,147900,QN45,0101000020110F0000D495B58C17515FC1413C9B8D8DFD5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000399A232BBF7852C040F9BB77D4724440,118226,41666,,NYCDPR: X092,Van Cortlandt Park,3545,Jerome Avenue,3545 Jerome Avenue,Bronx,Bronx,2,10471,40.897109,-73.886668,1015581.865,266139.5005,,2059000001,226,11,43500,BX99,0101000020110F00006EE2859040605FC1FB07C2450E105341,Parks and Plazas,Parks,Flagship Park,,,,,NYCDPR: 1075.522,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,"MTA;NYCDPR","NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E61000000FD3BEB9BF7652C005172B6A305F4440,,58244,,NYCDPR: Q029,William F Moore Park,,,,Corona,Queens,4,11368,40.743665,-73.855452,1024304.0404,210246.9678,,,404,21,42700,QN25,0101000020110F0000E2C9C5D3DB5C5FC128730B6103FA5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 0.231,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000009488F02F827C52C07F8978EBFC614440,,162580,,,East Promenade,40,River Road,40 River Road,New York,Manhattan,1,10044,40.765531,-73.945446,999361.9999,218185,,1013730001,108,5,23802,MN31,0101000020110F000044FB4A59A4665FC1E342F9B326FD5241,Parks and Plazas,Parks,City-State Park,,,,,,,City Owned,Public,Roosevelt Island Operating Corporation,RIOC,RIOC: State,Roosevelt Island Operating Corporation,RIOC,"NYCDEP;NYCDOE;NYCFDNY","NYCDCAS;RIOC","NYCDCAS: City Owned and Leased Properties;RIOC: Selected Facilities and Program Sites Database","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;RIOC: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-selfac.page","NYCDCAS: 2017-06-01;RIOC: 2015-03-01","dcas_facilities_colp;rioc_facilities_sfpsd","Parks, Gardens, and Historical Sites"
0101000020E6100000546F0D6C957C52C0C47B0E2C47584440,31484,31483,,NYCDPR: B088,Herbert Von King Park,,,Tompkins Avenue,Brooklyn,Brooklyn,3,11216,40.689672,-73.94662,999053.64,190547.0268,,3017900001,303,36,26300,BK75,0101000020110F000075E76405C5665FC1794A4FE344F25241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 7.981,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000F8F9EFC16B7E52C0EECF4543C65B4440,,119064,,NYCDPR: M144,John V. Lindsay East River Park,,,,New York,Manhattan,1,10002,40.716988,-73.975327,991089.66,200495.5042,,,103,2,1002,MN28,0101000020110F000028EEE7EEE3695FC19E66EFA92FF65241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 45.083,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000002F89B3226A8652C06C3EAE0D154B4440,125169,125178,,NYCDPR: R067,Gen. Douglas MacArthur Park,,,Jefferson Street,Staten Island,Staten Island,5,10304,40.58658,-74.100228,956411.5568,152999.4278,,5035320071,502,50,11401,SI36,0101000020110F00006B1483E977775FC11886B60E80E35241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 5.135,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000F7AB00DF6D7E52C030478FDFDB5C4440,,117464,,,Dry Dock Playground,149,East   10 Street,149 East   10 Street,New York,Manhattan,1,10003,40.72546,-73.975456,991053,203582,,,103,2,2800,MN28,0101000020110F00007CAEF585E7695FC11D2998C166F75241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000002CEFAA07CC7C52C0506EDBF7A8614440,,114681,,,Manhattan Park Lawn,40,River Road,40 River Road,New York,Manhattan,1,10044,40.762969,-73.949953,998114.0001,217250.9999,,1013730001,108,5,23801,MN31,0101000020110F000091682DC721675FC12F7CB990C8FC5241,Parks and Plazas,Parks,City-State Park,,,,,RIOC: 1.330,RIOC: Acres,City Owned,Public,Roosevelt Island Operating Corporation,RIOC,RIOC: State,Roosevelt Island Operating Corporation,RIOC,"NYCDEP;NYCDOE;NYCFDNY","NYCDCAS;RIOC","NYCDCAS: City Owned and Leased Properties;RIOC: Selected Facilities and Program Sites Database","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;RIOC: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-selfac.page","NYCDCAS: 2017-06-01;RIOC: 2015-03-01","dcas_facilities_colp;rioc_facilities_sfpsd","Parks, Gardens, and Historical Sites"
0101000020E6100000D9EA724A408652C01F0E12A27C514440,55489,195985,,,Goodhue Park,323,Brighton Avenue,323 Brighton Avenue,Staten Is,Staten Is,,10301,40.636616,-74.097674,957141,171228,,"5000970001;5001000080",501,49,6700,SI35,0101000020110F00003760ACD530775FC187D0825DAAEA5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000055302AA9138752C0650113B8754D4440,47625,165078,,,Park Butter Avenue,,,Tiber Place,Staten Island,Staten Island,5,10301,40.605155,-74.110575,953546,159770,,"5006880090;5006880180",502,50,17700,SI24,0101000020110F00001C5D2BDE97785FC14FC72CDA28E65241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000BEA1F0D93A7D52C035289A07B05A4440,,169272,,,Rodney Park Center,293,Rodney Street,293 Rodney Street,Brooklyn,Brooklyn,3,11211,40.708497,-73.956717,996250,197404,3063585,3024610013,301,34,52700,BK73,0101000020110F0000C68DF004DE675FC18B81D6E9F7F45241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000009FC9FE791A8052C0A911FA997A5D4440,,32798,,,Minetta Green Park,294,Avenue Of The Amer,294 Avenue Of The Amer,New York,Manhattan,1,10014,40.730304,-74.001616,983802,205346,,1005420010,102,1,6500,MN23,0101000020110F00007D03818DBF6C5FC15C7462A518F85241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000003659A31EA27F52C00BB5A679C7594440,,97519,,NYCDPR: B223G,Hillside Dog Park,4,Vine Street,4 Vine Street,Brooklyn,Brooklyn,3,11201,40.7014,-73.99427,985838.877,194815.624,,3002050001,302,33,100,BK09,0101000020110F00001D33501DF36B5FC1ADDCF25FF3F35241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.391,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000FA97A432C57C52C03D61890794614440,,114670,,,Rivercross Lawn,40,River Road,40 River Road,New York,Manhattan,1,10044,40.76233,-73.949536,998229.651,217018.0114,,1013730001,108,5,23801,MN31,0101000020110F00000166482C16675FC11FA92A16B1FC5241,Parks and Plazas,Parks,City-State Park,,,,,RIOC: 0.750,RIOC: Acres,City Owned,Public,Roosevelt Island Operating Corporation,RIOC,RIOC: State,Roosevelt Island Operating Corporation,RIOC,"NYCDEP;NYCDOE;NYCFDNY","NYCDCAS;RIOC","NYCDCAS: City Owned and Leased Properties;RIOC: Selected Facilities and Program Sites Database","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;RIOC: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-selfac.page","NYCDCAS: 2017-06-01;RIOC: 2015-03-01","dcas_facilities_colp;rioc_facilities_sfpsd","Parks, Gardens, and Historical Sites"
0101000020E610000086FF7403057B52C00821205F42674440,171166,162040,,NYCDPR: X272,Ranaqua Playground,452,East 136 Street,452 East 136 Street,Bronx,Bronx,2,10454,40.806713,-73.922181,1005793.2925,233193.7597,,2022800032,201,8,2500,BX39,0101000020110F0000521D06E31C645FC193AEC06210035341,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 0.973,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000676490BB087D52C0761A69A9BC694440,103539,102698,,NYCDPR: M072,Riverside Park,675,Riverside Drive,675 Riverside Drive,New York,Manhattan,1,10031,40.82607,-73.953658,997075.4218,240240.1424,,1021010055,109,7,22900,MN04,0101000020110F0000E54941E388675FC126F5DE31D8055341,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 13.355,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E610000073A25D85947952C0F1A1444B1E6F4440,,75449,,,Aqueduct Walk/Barnwell Square,2690,Reservoir Avenue,2690 Reservoir Avenue,Bronx,Bronx,2,10468,40.868112,-73.89969,1011994,255570,,2032480250,207,14,26701,BX28,0101000020110F00005FC113F7AA615FC19E9993E8E20B5341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000F778211D1E7A52C0BBEF181EFB554440,,102995,,NYCDPR: B260,Howard Playground,1550,East New York Avenue,1550 East New York Avenue,Brooklyn,Brooklyn,3,11212,40.671726,-73.908088,1009746.231,184017.5416,,3034890029,316,41,90600,BK81,0101000020110F00001AC02FAE94625FC1B67E744FB2EF5241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 1.003,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E61000003E9468C9E37D52C06C7BBB25395A4440,,114648,,NYCDPR: B382B,Jacob's Ladder Playground,557,Kent Avenue,557 Kent Avenue,Brooklyn,Brooklyn,3,11249,40.704869,-73.967028,993391.892,196080.9425,,3021670001,301,33,54500,BK72,0101000020110F000030EE1DF9FC685FC19374DCB872F45241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.085,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000A06F0B96EA7F52C028603B18B15F4440,,103469,,NYCDPR: M249,Penn South Playground,346,West 26 Street,346 West 26 Street,New York,Manhattan,1,10001,40.747592,-73.998693,984612.2036,211644.6908,,1007490070,104,3,9300,MN13,0101000020110F00006F82BE346E6C5FC1A97DB6A193FA5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 0.571,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000DE585018948752C0FDDB65BFEE484440,,109598,,,New Dorp Park,8,Street,8 Street,Staten Island,Staten Island,5,10306,40.569786,-74.118414,951352,146887,,5042310060,502,50,13400,SI45,0101000020110F0000BE6FB60672795FC106917BB318E15241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
